q_id,doc_id,policy,retriever,budget,retrieved_chunks_count,retrieved_tokens,evidence_recall,evidence_coverage,mrr,ndcg,gpc,cma,cdf,mean_isd,mean_ibi
b6f15fb6279b82e34a5bf4828b7b5ddabfdf1d54,1912.01214,Fixed-512,Dense,256,1,541,0.5274725274725275,0.0,0.0,0.0,0.43550821170351484,0.7755556835068597,0.7133958353660811,0.331815701443702,0.09432708885934618
b6f15fb6279b82e34a5bf4828b7b5ddabfdf1d54,1912.01214,Fixed-512,Dense,512,1,541,0.5274725274725275,0.0,0.0,0.0,0.43550821170351484,0.7755556835068597,0.7133958353660811,0.331815701443702,0.09432708885934618
b6f15fb6279b82e34a5bf4828b7b5ddabfdf1d54,1912.01214,Fixed-512,Dense,1024,1,541,0.5274725274725275,0.0,0.0,0.0,0.43550821170351484,0.7755556835068597,0.7133958353660811,0.331815701443702,0.09432708885934618
b6f15fb6279b82e34a5bf4828b7b5ddabfdf1d54,1912.01214,Fixed-512,BM25,256,1,535,1.0,1.0,1.0,1.0,0.43550821170351484,0.7755556835068597,0.7133958353660811,0.331815701443702,0.09432708885934618
b6f15fb6279b82e34a5bf4828b7b5ddabfdf1d54,1912.01214,Fixed-512,BM25,512,1,535,1.0,1.0,1.0,1.0,0.43550821170351484,0.7755556835068597,0.7133958353660811,0.331815701443702,0.09432708885934618
b6f15fb6279b82e34a5bf4828b7b5ddabfdf1d54,1912.01214,Fixed-512,BM25,1024,1,535,1.0,1.0,1.0,1.0,0.43550821170351484,0.7755556835068597,0.7133958353660811,0.331815701443702,0.09432708885934618
b6f15fb6279b82e34a5bf4828b7b5ddabfdf1d54,1912.01214,Recursive-256,Dense,256,1,244,0.34065934065934067,0.0,0.0,0.0,0.4778342947533762,0.771378245042718,0.6222492387832527,0.4064246327464428,0.14461280859034994
b6f15fb6279b82e34a5bf4828b7b5ddabfdf1d54,1912.01214,Recursive-256,Dense,512,2,480,0.42857142857142855,0.0,0.0,0.0,0.4778342947533762,0.771378245042718,0.6222492387832527,0.4064246327464428,0.14461280859034994
b6f15fb6279b82e34a5bf4828b7b5ddabfdf1d54,1912.01214,Recursive-256,Dense,1024,5,936,0.5934065934065934,0.0,0.0,0.0,0.4778342947533762,0.771378245042718,0.6222492387832527,0.4064246327464428,0.14461280859034994
b6f15fb6279b82e34a5bf4828b7b5ddabfdf1d54,1912.01214,Recursive-256,BM25,256,1,133,1.0,1.0,1.0,1.0,0.4778342947533762,0.771378245042718,0.6222492387832527,0.4064246327464428,0.14461280859034994
b6f15fb6279b82e34a5bf4828b7b5ddabfdf1d54,1912.01214,Recursive-256,BM25,512,3,505,1.0,1.0,1.0,1.0,0.4778342947533762,0.771378245042718,0.6222492387832527,0.4064246327464428,0.14461280859034994
b6f15fb6279b82e34a5bf4828b7b5ddabfdf1d54,1912.01214,Recursive-256,BM25,1024,5,975,1.0,1.0,1.0,1.0,0.4778342947533762,0.771378245042718,0.6222492387832527,0.4064246327464428,0.14461280859034994
